,trackid,artistname,tracknumber,duration,artistid,tracktitle,releasetitle,releaseid,spotify,spotify_ret
4193,36614219,Klapa Cambi,9,216,31095,Virnost,Lipa Slika,3476776,"{'external_urls': {'spotify': 'https://open.spotify.com/track/22iKlMBxxpM5wEqNekS7d6'}, 'name': 'Virnost', 'uri': 'spotify:track:22iKlMBxxpM5wEqNekS7d6'}",True
4194,36625706,Deep Purple,2,755,655,Child In Time,Made In Japan,3478213,"{'external_urls': {'spotify': 'https://open.spotify.com/track/5TrfusgKC1BYic5LaWCoKm'}, 'name': 'Child In Time', 'uri': 'spotify:track:5TrfusgKC1BYic5LaWCoKm'}",True
4195,36627869,Debbie Reynolds,26,136,25476,Sing Something Simple,Debbie / Am I That Easy to Forget? / Fine and Dandy,3478445,"{'external_urls': {'spotify': 'https://open.spotify.com/track/5Poq7GK9SKV4U2hBWqSQTt'}, 'name': 'I See Something Blue (Sing-Along)', 'uri': 'spotify:track:5Poq7GK9SKV4U2hBWqSQTt'}",True
4196,36635838,Foxes,8,261,490210,Glorious,Glorious (Deluxe),3479248,"{'external_urls': {'spotify': 'https://open.spotify.com/track/0CokSRCu5hZgPxcZBaEzVE'}, 'name': 'Glorious (feat. Skylar Grey)', 'uri': 'spotify:track:0CokSRCu5hZgPxcZBaEzVE'}",True
4197,36637410,Usher,1,240,3117,Good Kisser,Good Kisser,3479345,"{'external_urls': {'spotify': 'https://open.spotify.com/track/7BDbyDs5FUmnh955RABFd7'}, 'name': 'Good Kisser', 'uri': 'spotify:track:7BDbyDs5FUmnh955RABFd7'}",True
4198,36651851,Kaysha,6,261,87607,Kizomba,Kizomba Summer 2014,3480406,"{'external_urls': {'spotify': 'https://open.spotify.com/track/5wIQcBYhusFdlLmwIs3LAY'}, 'name': 'De novo', 'uri': 'spotify:track:5wIQcBYhusFdlLmwIs3LAY'}",True
4199,36653450,Amanda Cook,8,391,6941,Wonder (Live) [Spontaneous],You Make Me Brave (Live),3480557,"{'external_urls': {'spotify': 'https://open.spotify.com/track/390Wrd097A2Fa15NzxukHa'}, 'name': 'Wonder (Live) [Spontaneous]', 'uri': 'spotify:track:390Wrd097A2Fa15NzxukHa'}",True
4200,36653462,Jenn Johnson,12,89,875072,We Step into Freedom (Live) [Spontaneous],You Make Me Brave (Live),3480557,"{'external_urls': {'spotify': 'https://open.spotify.com/track/7fMo86mEXb7LIiBGsdR7fz'}, 'name': 'We Step into Freedom (Live) [Spontaneous]', 'uri': 'spotify:track:7fMo86mEXb7LIiBGsdR7fz'}",True
4201,36654566,James Bay,1,261,1873464,Let It Go,Let It Go,3480636,"{'external_urls': {'spotify': 'https://open.spotify.com/track/13HVjjWUZFaWilh2QUJKsP'}, 'name': 'Let It Go', 'uri': 'spotify:track:13HVjjWUZFaWilh2QUJKsP'}",True
4202,36657599,Carlos Vives,1,233,17864,El Mar de Sus Ojos,Más   Corazón Profundo,3480929,"{'external_urls': {'spotify': 'https://open.spotify.com/track/0HRMIu0FgBAkY0r8XGzExe'}, 'name': 'El Mar de Sus Ojos (feat. ChocQuibTown)', 'uri': 'spotify:track:0HRMIu0FgBAkY0r8XGzExe'}",True
4203,36658589,Omi,1,180,1069293,Cheerleader (Felix Jaehn Remix Radio Edit),Cheerleader,3481079,"{'external_urls': {'spotify': 'https://open.spotify.com/track/023OVLNzXhX0j7CxswUt6D'}, 'name': 'Cheerleader - Felix Jaehn Remix Radio Edit', 'uri': 'spotify:track:023OVLNzXhX0j7CxswUt6D'}",True
4204,36663518,Sergey Tresvyatskiy,1,208,2258865,Airfield LII,Keepers.Airfield LII,3481813,,True
4205,36666822,Ray Charles,12,215,4342,America The Beautiful,Ray Charles Forever,3482272,"{'external_urls': {'spotify': 'https://open.spotify.com/track/7nns9KjsadA1Cx7as2eGNG'}, 'name': 'God Bless America - And All The Beautiful Women In It', 'uri': 'spotify:track:7nns9KjsadA1Cx7as2eGNG'}",True
4206,36669302,Frank Turner,6,263,15346,Love Ire &amp; Song,Love Ire &amp; Song,3482594,,True
4207,36669907,Onur Ak%u0131n,8,247,2019822,Seviyorum Seni,Nereye Ey Güzel %u0130nsanlar,3482671,"{'external_urls': {'spotify': 'https://open.spotify.com/track/7lL7XMA0qRA4gTlVvtJzRK'}, 'name': 'Seni Seviyorum', 'uri': 'spotify:track:7lL7XMA0qRA4gTlVvtJzRK'}",True
4208,36689066,Coldplay,1,268,20,A Sky Full of Stars,A Sky Full Of Stars,3484241,"{'external_urls': {'spotify': 'https://open.spotify.com/track/0FDzzruyVECATHXKHFs9eJ'}, 'name': 'A Sky Full of Stars', 'uri': 'spotify:track:0FDzzruyVECATHXKHFs9eJ'}",True
4209,36725898,James Newton Howard,20,153,41211,True Love's Kiss,Maleficent,3487428,"{'external_urls': {'spotify': 'https://open.spotify.com/track/0enYe3J97eUBaxSbZvYNsQ'}, 'name': 'True Love\'s Kiss - From ""Enchanted""/ Soundtrack Version', 'uri': 'spotify:track:0enYe3J97eUBaxSbZvYNsQ'}",True
4210,36726386,Capital Cities,1,193,1350197,Safe And Sound,In A Tidal Wave Of Mystery,3487465,"{'external_urls': {'spotify': 'https://open.spotify.com/track/6Z8R6UsFuGXGtiIxiD8ISb'}, 'name': 'Safe And Sound', 'uri': 'spotify:track:6Z8R6UsFuGXGtiIxiD8ISb'}",True
4211,36729122,Michael Jackson,1,236,88,Love Never Felt so Good,XSCAPE,3487668,"{'external_urls': {'spotify': 'https://open.spotify.com/track/48td6xvpokdYwvbl3JIiXP'}, 'name': 'Love Never Felt so Good', 'uri': 'spotify:track:48td6xvpokdYwvbl3JIiXP'}",True
4212,36729125,Michael Jackson,4,335,88,A Place With No Name,XSCAPE,3487668,"{'external_urls': {'spotify': 'https://open.spotify.com/track/35SI5zFEhOeo4XDBMwS41S'}, 'name': 'A Place With No Name', 'uri': 'spotify:track:35SI5zFEhOeo4XDBMwS41S'}",True
4213,36729132,Michael Jackson,11,183,88,Loving You (Original Version),XSCAPE,3487668,"{'external_urls': {'spotify': 'https://open.spotify.com/track/5Yo0Jz7YDAEPKsklNfQTA6'}, 'name': 'Loving You - Original Version', 'uri': 'spotify:track:5Yo0Jz7YDAEPKsklNfQTA6'}",True
4214,36729138,Michael Jackson,17,246,88,Love Never Felt so Good,XSCAPE,3487668,"{'external_urls': {'spotify': 'https://open.spotify.com/track/48td6xvpokdYwvbl3JIiXP'}, 'name': 'Love Never Felt so Good', 'uri': 'spotify:track:48td6xvpokdYwvbl3JIiXP'}",True
4215,36730763,%u0427%u0430%u0439%u0444,20,232,1891706,%u041E%u0440%u0430%u043D%u0436%u0435%u0432%u043E%u0435 %u043D%u0430%u0441%u0442%u0440%u043E%u0435%u043D%u0438%u0435,%u0427%u0410%u0419%u0424. %u041D%u043E%u0432%u0430%u044F %u043A%u043E%u043B%u043B%u0435%u043A%u0446%u0438%u044F. %u041B%u0443%u0447%u0448%u0438%u0435 %u043F%u0435%u0441%u043D%u0438. %u0427%u0430%u0441,3487794,,True
4216,36755219,Coldplay,4,246,20,True Love,Ghost Stories,3490858,"{'external_urls': {'spotify': 'https://open.spotify.com/track/1fuZj2KGTc1b9YLfbITKk0'}, 'name': 'True', 'uri': 'spotify:track:1fuZj2KGTc1b9YLfbITKk0'}",True
4217,36755231,Coldplay,8,268,20,A Sky Full of Stars,Ghost Stories,3490858,"{'external_urls': {'spotify': 'https://open.spotify.com/track/0FDzzruyVECATHXKHFs9eJ'}, 'name': 'A Sky Full of Stars', 'uri': 'spotify:track:0FDzzruyVECATHXKHFs9eJ'}",True
4218,36770996,Pink Noisy feat. Andreea Banica &amp; Reckless,1,236,2264690,Come Alive,Come Alive,3492537,"{'external_urls': {'spotify': 'https://open.spotify.com/track/5xNUR50KxswPRAvx7S163g'}, 'name': 'Come Alive', 'uri': 'spotify:track:5xNUR50KxswPRAvx7S163g'}",True
4219,36774539,Paris Music,5,300,1397461,Come Undone (Originally Performed By Robbie Williams) [Full Vocal Version],"Karaoke Hits Robbie Williams, Vol. 1",3493160,"{'external_urls': {'spotify': 'https://open.spotify.com/track/042wCgM6sq2YTjo7AdIHDh'}, 'name': 'Come Undone (Originally Performed By Robbie Williams) [Full Vocal Version]', 'uri': 'spotify:track:042wCgM6sq2YTjo7AdIHDh'}",True
4220,36779592,New Romantics,12,163,2259856,Una Elegante Amante,Musica Eurotica,3493657,"{'external_urls': {'spotify': 'https://open.spotify.com/track/1RVSLYvGTix1yKJ04HNy2Y'}, 'name': 'Una Elegante Amante', 'uri': 'spotify:track:1RVSLYvGTix1yKJ04HNy2Y'}",True
4221,36784947,The Neon Crew,16,73,2155384,Theme from Breaking Bad (From &quot;Breaking Bad&quot;),Comic-Con Heroes,3494154,,True
4222,36785041,TMC Movie Tunez,3,220,2155322,Be Our Guest (From &quot;Beauty and the Beast&quot;),40 Best Disney Animated Movie Songs,3494174,,True
4223,36785062,TMC Movie Tunez,9,205,2155322,Hakuna Matata (From &quot;The Lion King&quot;),40 Best Disney Animated Movie Songs,3494174,,True
4224,36790533,Peter Cetera,3,247,4832,You're the Inspiration,You're the Inspiration: A Collection,3494744,"{'external_urls': {'spotify': 'https://open.spotify.com/track/36lkJSDyMEZoWTqtRj8Q8q'}, 'name': ""You're the Inspiration - 2006 Remaster"", 'uri': 'spotify:track:36lkJSDyMEZoWTqtRj8Q8q'}",True
4225,36791259,Zeki Ertunç,6,503,1236641,Windows Of Loneliness,Power of Alaturca / Relaxed Music for Mental Balance and Harmony,3494844,"{'external_urls': {'spotify': 'https://open.spotify.com/track/0bjpECfdKYtTb277HkYwmg'}, 'name': 'Beginning of Loneliness', 'uri': 'spotify:track:0bjpECfdKYtTb277HkYwmg'}",True
4226,36792495,Pentatonix,1,273,1120155,Say Something,Say Something,3494970,"{'external_urls': {'spotify': 'https://open.spotify.com/track/6Vc5wAMmXdKIAM7WUoEb7N'}, 'name': 'Say Something', 'uri': 'spotify:track:6Vc5wAMmXdKIAM7WUoEb7N'}",True
4227,36798356,Somdutta Mishra Kittu,1,280,853554,O Bondhu O Bondhu,O Bandhu,3495555,"{'external_urls': {'spotify': 'https://open.spotify.com/track/0xyRvIydqBvXE1gBgsspd0'}, 'name': 'O Bondhu O Bondhu', 'uri': 'spotify:track:0xyRvIydqBvXE1gBgsspd0'}",True
4228,36814074,Bollywood Boutique,24,28,2040961,Tum Hi Ho (From &quot;Aashiqui 2&quot;),Bollywood Movie Tribute Ringtones,3497157,,True
4229,36821080,El Condor Pasa,1,169,2267253,El Condor Pasa,Flute Music of the Andes,3497846,"{'external_urls': {'spotify': 'https://open.spotify.com/track/1eN42Q7IWRzRBq8eW2Y2TE'}, 'name': 'El Condor Pasa (If I Could)', 'uri': 'spotify:track:1eN42Q7IWRzRBq8eW2Y2TE'}",True
4230,36826254,Oasis,3,276,8329,Live Forever,Definitely Maybe (Remastered),3498420,"{'external_urls': {'spotify': 'https://open.spotify.com/track/55n9yjI6qqXh5F2mYvUc2y'}, 'name': 'I Don’t Wanna Live Forever (Fifty Shades Darker)', 'uri': 'spotify:track:55n9yjI6qqXh5F2mYvUc2y'}",True
4231,36840690,Richard Clayderman,10,186,21509,Unchained Melody,Relaxing Rainy Day Piano,3500459,"{'external_urls': {'spotify': 'https://open.spotify.com/track/1jFhnVoJkcB4lf9tT0rSZS'}, 'name': 'Unchained Melody', 'uri': 'spotify:track:1jFhnVoJkcB4lf9tT0rSZS'}",True
4232,36840691,Richard Clayderman,11,254,21509,Für Elise (Letter for Elise),Relaxing Rainy Day Piano,3500459,,True
4233,36840908,OneRepublic,240,256,435254,Counting Stars,The Playlist - Summer Beach Workout,3500488,"{'external_urls': {'spotify': 'https://open.spotify.com/track/6sy3LkhNFjJWlaeSMNwQ62'}, 'name': 'Counting Stars', 'uri': 'spotify:track:6sy3LkhNFjJWlaeSMNwQ62'}",True
4234,36841692,Evans Blue,4,222,142444,Beyond The Stars,Graveyard of Empires,3500591,"{'external_urls': {'spotify': 'https://open.spotify.com/track/5xetBdYzklZ71hbHjXb4Zf'}, 'name': 'Beyond The Stars', 'uri': 'spotify:track:5xetBdYzklZ71hbHjXb4Zf'}",True
4235,36849030,University of North Carolina - Greensboro Wind Ensemble,7,267,2269158,Concerto for Alto Saxophone: Celebratory,Arts and Letters,3501483,"{'external_urls': {'spotify': 'https://open.spotify.com/track/79NeY2KbA8XlxPBKDwPbln'}, 'name': 'Concerto for Alto Saxophone: I. Celebratory', 'uri': 'spotify:track:79NeY2KbA8XlxPBKDwPbln'}",True
4236,36857288,Orgel Sound J-Pop,3,197,1409183,Energy Song,"Orgel J-Pop Hit Songs, Vol. 336",3502395,"{'external_urls': {'spotify': 'https://open.spotify.com/track/1dNBDZQeuFH940JGaneQGI'}, 'name': 'Energy Song', 'uri': 'spotify:track:1dNBDZQeuFH940JGaneQGI'}",True
4237,36866000,Newsboys,11,262,19777,We Believe,Restart,3503506,"{'external_urls': {'spotify': 'https://open.spotify.com/track/22OqansuvEMQu9W0EfiGTI'}, 'name': ""We Don't Believe What's on TV"", 'uri': 'spotify:track:22OqansuvEMQu9W0EfiGTI'}",True
4238,36866322,Marcos Witt,10,201,287587,Yo Te Busco,Top 25 Cantos De Alabanza,3503557,"{'external_urls': {'spotify': 'https://open.spotify.com/track/7imETws52ZomXq75WfgUdY'}, 'name': 'Yo te busco', 'uri': 'spotify:track:7imETws52ZomXq75WfgUdY'}",True
4239,36869722,Example,1,206,35902,One More Day (Stay with Me),One More Day (Stay with Me),3503924,"{'external_urls': {'spotify': 'https://open.spotify.com/track/5fl0deEaEthF9gCpXEUkJ7'}, 'name': 'One More Day (Stay with Me)', 'uri': 'spotify:track:5fl0deEaEthF9gCpXEUkJ7'}",True
4240,36893936,Nusrat Fateh Ali Kahn,10,468,11353,Dil Marjaane Nu Ki Hoya Sajna,50 Greatest Hits Best of Ustad Nusrat Fateh Ali Khan Sufi Songs and Qawwalies,3507011,"{'external_urls': {'spotify': 'https://open.spotify.com/track/2FnGeHfmXSPtimZPjnI34n'}, 'name': 'Dil Marjaane Nu Ki Hoya Sajna', 'uri': 'spotify:track:2FnGeHfmXSPtimZPjnI34n'}",True
4241,36893939,Kasabian,11,180,922,eez-eh,48:13,3507015,"{'external_urls': {'spotify': 'https://open.spotify.com/track/3XrwmzNSU5MP07MT7l9TEQ'}, 'name': 'eez-eh', 'uri': 'spotify:track:3XrwmzNSU5MP07MT7l9TEQ'}",True
4242,36897465,Smooth Jazz,23,127,939112,Jazz Organ Stomp,Jazz After Dark,3507315,"{'external_urls': {'spotify': 'https://open.spotify.com/track/0DPLJVO2jcs3F0Qd5s9X1H'}, 'name': 'Jazz Organ Stomp', 'uri': 'spotify:track:0DPLJVO2jcs3F0Qd5s9X1H'}",True
4243,36897525,Smooth Jazz,43,199,939112,Gospel Jazz,Jazz After Dark,3507315,"{'external_urls': {'spotify': 'https://open.spotify.com/track/5gHe8PI93F8WjdxglPkRU9'}, 'name': 'Make Me A Believer', 'uri': 'spotify:track:5gHe8PI93F8WjdxglPkRU9'}",True
4244,36897547,Smooth Jazz,51,118,939112,Cool Jazz,Jazz After Dark,3507315,"{'external_urls': {'spotify': 'https://open.spotify.com/track/7f4HuYwZb8BXCqh3Q67MOf'}, 'name': 'Concierto De Aranjuez', 'uri': 'spotify:track:7f4HuYwZb8BXCqh3Q67MOf'}",True
4245,36900624,Aero Chord,1,254,2031752,Surface,Surface,3507746,"{'external_urls': {'spotify': 'https://open.spotify.com/track/63bR379dNknfAws2hBBsq7'}, 'name': 'Surface', 'uri': 'spotify:track:63bR379dNknfAws2hBBsq7'}",True
4246,36917213,Movie,1,181,1160444,Ads,Ads,3510126,"{'external_urls': {'spotify': 'https://open.spotify.com/track/6OPwkjwmdwAJFPNSwsolSM'}, 'name': 'False Ads', 'uri': 'spotify:track:6OPwkjwmdwAJFPNSwsolSM'}",True
4247,36929654,Divlje Jagode,9,248,508763,Mojoj Liubavi,Labude Kad Rata Ne Bude,3511559,,True
4248,36941013,Attaullah Khan Esakhelvi,2,486,67734,Achha Sila Diya Tune Mere,The King of Tragedy Best of Attaullah Khan Hits His 50 Greatest Sad Love Songs Ever,3513398,"{'external_urls': {'spotify': 'https://open.spotify.com/track/6PR5NUBVcZ71CmlZEHEavM'}, 'name': 'Achha Sila Diya Tune Mere Pyar Ka', 'uri': 'spotify:track:6PR5NUBVcZ71CmlZEHEavM'}",True
4249,36961295,Nicki Minaj,1,269,660559,Pills N Potions,Pills N Potions,3515461,"{'external_urls': {'spotify': 'https://open.spotify.com/track/2bkyTJ4bAnc8a5ly3dg9DX'}, 'name': 'Pills N Potions', 'uri': 'spotify:track:2bkyTJ4bAnc8a5ly3dg9DX'}",True
4250,36963848,OneRepublic,1,257,435254,Counting Stars,Native,3515754,"{'external_urls': {'spotify': 'https://open.spotify.com/track/6sy3LkhNFjJWlaeSMNwQ62'}, 'name': 'Counting Stars', 'uri': 'spotify:track:6sy3LkhNFjJWlaeSMNwQ62'}",True
4251,36963854,OneRepublic,6,234,435254,I Lived,Native,3515754,"{'external_urls': {'spotify': 'https://open.spotify.com/track/7D49Iig0avHre9RFSUMkd2'}, 'name': 'I Lived', 'uri': 'spotify:track:7D49Iig0avHre9RFSUMkd2'}",True
4252,36984537,Lenni,1,213,500553,I Like It,I Like It,3517474,"{'external_urls': {'spotify': 'https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z'}, 'name': 'I Like It', 'uri': 'spotify:track:58q2HKrzhC3ozto2nDdN4z'}",True
4253,36992734,Bob Tyler,1,216,2072140,The Girl to Fffffffff (feat. Megan Palmer),The Girl to Fffffffff (feat. Megan Palmer),3518450,,True
4254,36998885,It's On,1,267,2221855,It's Not A Bad Thing,Its Not A Bad Thing (Justin Timberlake Cover),3519028,"{'external_urls': {'spotify': 'https://open.spotify.com/track/1p6kdjFL7xv9pPOeUAmJGV'}, 'name': 'It’s Gonna Be Me / Cry Me a River / Mirrors / Not a Bad Thing / Can’t Stop the Feeling', 'uri': 'spotify:track:1p6kdjFL7xv9pPOeUAmJGV'}",True
4255,37016375,Talks With Music,1,135,2279709,The Artist and the Termites,"Tiny Tales for Busy People, Vol. 1",3521441,"{'external_urls': {'spotify': 'https://open.spotify.com/track/0zTyec2pJJ3AZKW2kRKtdA'}, 'name': 'The Artist and the Termites', 'uri': 'spotify:track:0zTyec2pJJ3AZKW2kRKtdA'}",True
4256,37062542,Goran Karan,19,183,288493,Stay With Me,Biri Bizi Gözetliyor,3525820,"{'external_urls': {'spotify': 'https://open.spotify.com/track/5Nm9ERjJZ5oyfXZTECKmRt'}, 'name': 'Stay With Me', 'uri': 'spotify:track:5Nm9ERjJZ5oyfXZTECKmRt'}",True
4257,37078320,%u0412%u043B%u0430%u0434%u0438%u043C%u0438%u0440 %u041A%u0443%u0437%u044C%u043C%u0438%u043D,1,239,1860018,%u0427%u0443%u0436%u0430%u044F %u0434%u0430%u043B%u044C,%u0410%u043D%u0433%u0435%u043B%u044B - %u043C%u0435%u0447%u0442%u044B,3527243,,True
4258,37078344,%u0412%u043B%u0430%u0434%u0438%u043C%u0438%u0440 %u041A%u0443%u0437%u044C%u043C%u0438%u043D,11,242,1860018,%u0421%u043A%u043E%u043B%u044C%u043A%u043E %u043B%u0435%u0442,%u0410%u043D%u0433%u0435%u043B%u044B - %u043C%u0435%u0447%u0442%u044B,3527243,,True
4259,37083815,%u0427%u0451%u0440%u043D%u044B%u0439 %u043E%u0431%u0435%u043B%u0438%u0441%u043A,1,164,2283396,%u041C%u0430%u0440%u0448 %u0440%u0435%u0432%u043E%u043B%u044E%u0446%u0438%u0438,%u041C%u0430%u0440%u0448 %u0440%u0435%u0432%u043E%u043B%u044E%u0446%u0438%u0438,3527622,,True
4260,37120662,Saved By Katie,5,331,2284984,Adore You (Extended Mix),Of Jenny and Jerry and William and Mary and Penny and Perry and Joe,3530905,"{'external_urls': {'spotify': 'https://open.spotify.com/track/6NFgUCUwSxfCCgvqwqp8C0'}, 'name': 'Adore You - HAAi Extended Mix', 'uri': 'spotify:track:6NFgUCUwSxfCCgvqwqp8C0'}",True
4261,37133095,Jónsi,19,164,563005,Where No One Goes,How to Train Your Dragon 2 (Music from the Motion Picture),3532046,"{'external_urls': {'spotify': 'https://open.spotify.com/track/7d4PcAQO2ELA5gHNMfqq88'}, 'name': 'Where No One Goes', 'uri': 'spotify:track:7d4PcAQO2ELA5gHNMfqq88'}",True
4262,37141011,50 Cent,3,188,1297,Animal Ambition,Animal Ambition: An Untamed Desire To Win,3532715,"{'external_urls': {'spotify': 'https://open.spotify.com/track/5Sn4LU8Cv4vAmPGlHePxHh'}, 'name': 'Hold On', 'uri': 'spotify:track:5Sn4LU8Cv4vAmPGlHePxHh'}",True
4263,37154348,Nurettin Rençber,3,280,127492,Yaln%u0131zl%u0131k Yurdun Olur,Yaln%u0131zl%u0131k Yurdun Olur,3533556,,True
4264,37184106,ZZ Top,1,212,3230,Gimme All Your Lovin',The Very Baddest Of ZZ Top,3536386,"{'external_urls': {'spotify': 'https://open.spotify.com/track/0OBwxFLu6Yj61s2OagYbgY'}, 'name': ""Gimme All Your Lovin'"", 'uri': 'spotify:track:0OBwxFLu6Yj61s2OagYbgY'}",True
4265,37266887,Chlorine Free,4,216,252685,Natural Blend (feat. Soweto Kinch),Le Fish,3544987,,True
4266,37274204,EARL  CARTER,1,270,362428,Be Encouraged,Be Encouraged,3545517,"{'external_urls': {'spotify': 'https://open.spotify.com/track/2vFQXcgvMQikvxnUdPDjmc'}, 'name': 'Be Encouraged', 'uri': 'spotify:track:2vFQXcgvMQikvxnUdPDjmc'}",True
4267,37335581,The Royal Classic Orchestra,14,353,926351,Sinfonía Heroica No. 3 &quot;Marcha Fúnebre&quot;: II. Adagio assai,Música Clásica: Johannes Brahms,3551657,,True
4268,37375354,%u0412%u043B%u0430%u0434%u0438%u043C%u0438%u0440 %u041A%u0443%u0437%u044C%u043C%u0438%u043D,4,510,1860018,%u0422%u043E%u0441%u043A%u0430,%u0410%u043D%u0442%u043E%u043B%u043E%u0433%u0438%u044F 19. %u041A%u043E%u043B%u043B%u0435%u043A%u0446%u0438%u044F,3555928,,True
4269,37375717,%u0412%u043B%u0430%u0434%u0438%u043C%u0438%u0440 %u041A%u0443%u0437%u044C%u043C%u0438%u043D,1510,320,1860018,%u0410%u043D%u0433%u0435%u043B %u043C%u043E%u0439,%u0410%u043D%u0442%u043E%u043B%u043E%u0433%u0438%u044F 19. %u041A%u043E%u043B%u043B%u0435%u043A%u0446%u0438%u044F,3555928,,True
4270,37375842,%u0412%u043B%u0430%u0434%u0438%u043C%u0438%u0440 %u041A%u0443%u0437%u044C%u043C%u0438%u043D,1904,351,1860018,%u0415%u0434%u0438%u043D%u0441%u0442%u0432%u0435%u043D%u043D%u0430%u044F,%u0410%u043D%u0442%u043E%u043B%u043E%u0433%u0438%u044F 19. %u041A%u043E%u043B%u043B%u0435%u043A%u0446%u0438%u044F,3555928,,True
4271,37375853,%u0412%u043B%u0430%u0434%u0438%u043C%u0438%u0440 %u041A%u0443%u0437%u044C%u043C%u0438%u043D,1907,392,1860018,%u041F%u043E%u0442%u043E%u043C%u0443 %u0447%u0442%u043E %u044F %u2013 %u0440%u043E%u043A%u0435%u0440,%u0410%u043D%u0442%u043E%u043B%u043E%u0433%u0438%u044F 19. %u041A%u043E%u043B%u043B%u0435%u043A%u0446%u0438%u044F,3555928,,True
4272,37381652,Jennine Fuentes,2,244,2298149,Liberated,Liberated,3556608,"{'external_urls': {'spotify': 'https://open.spotify.com/track/5OQByVDbs9788HBRIBqgNW'}, 'name': 'Liberated', 'uri': 'spotify:track:5OQByVDbs9788HBRIBqgNW'}",True
4273,37402856,The Shadows,1,176,11571,Apache,The Very Best Of,3559012,"{'external_urls': {'spotify': 'https://open.spotify.com/track/4UCkX8nrBlpxjrrEqtb46a'}, 'name': 'Apache', 'uri': 'spotify:track:4UCkX8nrBlpxjrrEqtb46a'}",True
4274,37410264,Micheal Lee Collins,6,223,2299754,29 Angels (feat. Micheal Lee Collins (Vocal)),The Gift &amp; Other LifeSongs,3559689,,True
4275,37418706,THE INK SPOTS,7,174,5062,I Don't Want to Set the World on Fire,The Best of The Ink Spots (Digitally Remastered),3560634,"{'external_urls': {'spotify': 'https://open.spotify.com/track/777zXDJpBufzttU4AJ2dGO'}, 'name': ""I Don't Want To Set The World On Fire"", 'uri': 'spotify:track:777zXDJpBufzttU4AJ2dGO'}",True
4276,37442432,alt-J,1,278,1221028,Intro,This Is All Yours,3563048,"{'external_urls': {'spotify': 'https://open.spotify.com/track/5BfMJ6iytQnu1r7iiCYSXe'}, 'name': 'Intro', 'uri': 'spotify:track:5BfMJ6iytQnu1r7iiCYSXe'}",True
4277,37442460,alt-J,4,216,1221028,Every Other Freckle,This Is All Yours,3563048,"{'external_urls': {'spotify': 'https://open.spotify.com/track/6BVBkKpZK09NmifUMZqj1z'}, 'name': 'Every Other Freckle', 'uri': 'spotify:track:6BVBkKpZK09NmifUMZqj1z'}",True
4278,37442463,alt-J,5,173,1221028,Left Hand Free,This Is All Yours,3563048,"{'external_urls': {'spotify': 'https://open.spotify.com/track/4iEOVEULZRvmzYSZY2ViKN'}, 'name': 'Left Hand Free', 'uri': 'spotify:track:4iEOVEULZRvmzYSZY2ViKN'}",True
