,trackid,artistname,tracknumber,duration,artistid,tracktitle,releasetitle,releaseid,spotify,spotify_ret
2351,13938786,Rock Mafia,1,210,861438,Fly or Die,Fly or Die,1261619,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/5wPoxI5si3eJsYYwyXV4Wi'}, 'href': 'https://api.spotify.com/v1/artists/5wPoxI5si3eJsYYwyXV4Wi', 'id': '5wPoxI5si3eJsYYwyXV4Wi', 'name': 'N.E.R.D', 'type': 'artist', 'uri': 'spotify:artist:5wPoxI5si3eJsYYwyXV4Wi'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/4Vqd7MuPVrciqRS3EzhKWb'}, 'name': 'She Wants To Move', 'uri': 'spotify:track:4Vqd7MuPVrciqRS3EzhKWb', 'genre': ['hip hop', 'pop', 'pop rap', 'rap']}",True
2352,13939734,Amplify,3,395,491160,Stimulated Response,Amplify - Rock-it EP,1261733,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/2auMvpnuOdy53UPOpukHoq'}, 'href': 'https://api.spotify.com/v1/artists/2auMvpnuOdy53UPOpukHoq', 'id': '2auMvpnuOdy53UPOpukHoq', 'name': 'Gigan', 'type': 'artist', 'uri': 'spotify:artist:2auMvpnuOdy53UPOpukHoq'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/4OBf092FdtsX64QQbiRSCV'}, 'name': 'Electro-Stimulated Hallucinatory Response', 'uri': 'spotify:track:4OBf092FdtsX64QQbiRSCV', 'genre': ['progressive technical death metal', 'sci-fi metal', 'technical brutal death metal', 'technical death metal']}",True
2353,13951141,Praveen,1,415,206714,Dabangg,Dabangg,1262852,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/3OLGltG8UPIea8sA4w0yg0'}, 'href': 'https://api.spotify.com/v1/artists/3OLGltG8UPIea8sA4w0yg0', 'id': '3OLGltG8UPIea8sA4w0yg0', 'name': 'Rahat Fateh Ali Khan', 'type': 'artist', 'uri': 'spotify:artist:3OLGltG8UPIea8sA4w0yg0'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0oOet2f43PA68X5RxKobEy'}, 'href': 'https://api.spotify.com/v1/artists/0oOet2f43PA68X5RxKobEy', 'id': '0oOet2f43PA68X5RxKobEy', 'name': 'Shreya Ghoshal', 'type': 'artist', 'uri': 'spotify:artist:0oOet2f43PA68X5RxKobEy'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/7J0FW6J4zVOJIUPR2a1jRz'}, 'name': 'Tere Mast Mast Do Nain (From ""Dabangg"")', 'uri': 'spotify:track:7J0FW6J4zVOJIUPR2a1jRz', 'genre': ['filmi', 'modern bollywood', 'pakistani pop', 'qawwali', 'sufi']}",True
2354,13954136,Netics,4,442,899243,I Got Bills to Pay (Sheshak Rebirth Remix),Le Début Ep,1263149,,True
2355,13960317,Gina,1,432,294135,Every Night In My Dreams (Extended Mix),Every Night In My Dreams,1263699,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/0yLJhwFVWO6K7sDah3PUdL'}, 'href': 'https://api.spotify.com/v1/artists/0yLJhwFVWO6K7sDah3PUdL', 'id': '0yLJhwFVWO6K7sDah3PUdL', 'name': 'Gina', 'type': 'artist', 'uri': 'spotify:artist:0yLJhwFVWO6K7sDah3PUdL'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/7ForwWHyXyyLytC1hOSaQc'}, 'name': 'Every Night In My Dreams (Extended Mix)', 'uri': 'spotify:track:7ForwWHyXyyLytC1hOSaQc', 'genre': []}",True
2356,13972258,The Rubinoos,1,145,35282,"Smile, Be Happy (The Spontaneous Smiley Song)","Smile, Be Happy (The Spontaneous Smiley Song)",1264626,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/0ShV0veaBj1NvWRORhuwlI'}, 'href': 'https://api.spotify.com/v1/artists/0ShV0veaBj1NvWRORhuwlI', 'id': '0ShV0veaBj1NvWRORhuwlI', 'name': 'The Rubinoos', 'type': 'artist', 'uri': 'spotify:artist:0ShV0veaBj1NvWRORhuwlI'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/4JkGmZDByHm9wVeLLMjXs0'}, 'name': 'Smile, Be Happy (The Spontaneous Smiley Song)', 'uri': 'spotify:track:4JkGmZDByHm9wVeLLMjXs0', 'genre': ['jangle pop', 'power pop', 'pub rock', 'underground power pop']}",True
2357,13987910,Chino y Nacho Karaoke Band,1,229,1007144,Mi niña bonita,Mi niña bonita (Karaoke),1266118,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/5NS0854TqZQVoRmJKSWtFZ'}, 'href': 'https://api.spotify.com/v1/artists/5NS0854TqZQVoRmJKSWtFZ', 'id': '5NS0854TqZQVoRmJKSWtFZ', 'name': 'Chino & Nacho', 'type': 'artist', 'uri': 'spotify:artist:5NS0854TqZQVoRmJKSWtFZ'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/4u5xLMRN0dgKBFFN8FiNgv'}, 'name': 'Niña Bonita', 'uri': 'spotify:track:4u5xLMRN0dgKBFFN8FiNgv', 'genre': ['dance pop', 'electro latino', 'latin', 'latin hip hop', 'latin pop', 'pop', 'pop reggaeton', 'reggaeton', 'tropical']}",True
2358,13987968,The Trammps,36,217,20907,Disco Inferno (7&quot; Version) (Re-Recorded / Remastered), I Love The 70s,1266122,,True
2359,14010092,Deep East Music,8,190,1008327,To the Pleasant Woodlands,iPop,1268686,,True
2360,14019825,Yamasa Sound Team,42,24,889229,Shin Tenka Mode!!,Pachi-Slot Tenkafubu2 Original Soundtrack,1269485,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/1sjvjSu4lhUwMWSA8zK8gV'}, 'href': 'https://api.spotify.com/v1/artists/1sjvjSu4lhUwMWSA8zK8gV', 'id': '1sjvjSu4lhUwMWSA8zK8gV', 'name': 'Yamasa Sound Team', 'type': 'artist', 'uri': 'spotify:artist:1sjvjSu4lhUwMWSA8zK8gV'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/3ElwqtXxUZWfpm0GPTssG3'}, 'name': 'Shin Tenka Mode!!', 'uri': 'spotify:track:3ElwqtXxUZWfpm0GPTssG3', 'genre': []}",True
2361,14028842,Hans Zimmer,14,291,9855,MOLOSSUS FROM BATMAN BEGINS,The Music of DC Comics: 75th AnniversaryCollection,1270402,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/0VeT7hHTJFJZcENGekjCsB'}, 'href': 'https://api.spotify.com/v1/artists/0VeT7hHTJFJZcENGekjCsB', 'id': '0VeT7hHTJFJZcENGekjCsB', 'name': 'London Music Works', 'type': 'artist', 'uri': 'spotify:artist:0VeT7hHTJFJZcENGekjCsB'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/53Otk4Z6YAL5qG7y3u3eEm'}, 'name': 'Molossus (From ""Batman Begins"")', 'uri': 'spotify:track:53Otk4Z6YAL5qG7y3u3eEm', 'genre': ['epicore', 'scorecore', 'theme']}",True
2362,14029003,Asha Bhosle,7,249,17508,Chura Liya,Asha - An Era In An Evening,1270405,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/5as8A4G47Ohu9NSWs3Je8U'}, 'href': 'https://api.spotify.com/v1/artists/5as8A4G47Ohu9NSWs3Je8U', 'id': '5as8A4G47Ohu9NSWs3Je8U', 'name': 'Asha Bhosle', 'type': 'artist', 'uri': 'spotify:artist:5as8A4G47Ohu9NSWs3Je8U'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0gXDpqwYNDODn7fB0RDN8J'}, 'href': 'https://api.spotify.com/v1/artists/0gXDpqwYNDODn7fB0RDN8J', 'id': '0gXDpqwYNDODn7fB0RDN8J', 'name': 'Mohammed Rafi', 'type': 'artist', 'uri': 'spotify:artist:0gXDpqwYNDODn7fB0RDN8J'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/3ci9YeXRulpmFPDvqneVwc'}, 'name': 'Chura Liya Hai Tumne Jo Dil Ko (From ""Yaadon Ki Baaraat"")', 'uri': 'spotify:track:3ci9YeXRulpmFPDvqneVwc', 'genre': ['chutney', 'classic bollywood', 'desi pop', 'filmi', 'ghazal', 'indian folk', 'modern bollywood', 'qawwali', 'sufi']}",True
2363,14029009,Asha Bhosle,201,215,17508,Dum Maro Dum,Asha - An Era In An Evening,1270405,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/5as8A4G47Ohu9NSWs3Je8U'}, 'href': 'https://api.spotify.com/v1/artists/5as8A4G47Ohu9NSWs3Je8U', 'id': '5as8A4G47Ohu9NSWs3Je8U', 'name': 'Asha Bhosle', 'type': 'artist', 'uri': 'spotify:artist:5as8A4G47Ohu9NSWs3Je8U'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/2P7oyMgABQnLs7X5OLPe8X'}, 'name': 'Dum Maro Dum, Pt. 1', 'uri': 'spotify:track:2P7oyMgABQnLs7X5OLPe8X', 'genre': ['chutney', 'classic bollywood', 'desi pop', 'filmi', 'ghazal', 'indian folk', 'modern bollywood', 'qawwali', 'sufi']}",True
2364,14040851,Ed Sheeran,5,241,603309,The A Team (Acoustic),The A Team,1271551,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/66Fb5gJ9SX2WGlqDLUpjux'}, 'href': 'https://api.spotify.com/v1/artists/66Fb5gJ9SX2WGlqDLUpjux', 'id': '66Fb5gJ9SX2WGlqDLUpjux', 'name': 'Alex Goot', 'type': 'artist', 'uri': 'spotify:artist:66Fb5gJ9SX2WGlqDLUpjux'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/27XuOw7MIDqyB82kp8YuaF'}, 'name': 'The A Team - Acoustic', 'uri': 'spotify:track:27XuOw7MIDqyB82kp8YuaF', 'genre': ['channel pop', 'post-teen pop', 'viral pop']}",True
2365,14051836,Devin Townsend Project,3,225,476640,Juular,Deconstruction,1272623,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/54Xuca1P5nDqfKYZGDfHxl'}, 'href': 'https://api.spotify.com/v1/artists/54Xuca1P5nDqfKYZGDfHxl', 'id': '54Xuca1P5nDqfKYZGDfHxl', 'name': 'Devin Townsend Project', 'type': 'artist', 'uri': 'spotify:artist:54Xuca1P5nDqfKYZGDfHxl'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/5Ila5K5xzsc5qW3odBAa5f'}, 'name': 'Juular', 'uri': 'spotify:track:5Ila5K5xzsc5qW3odBAa5f', 'genre': ['alternative metal', 'canadian metal', 'djent', 'jazz metal', 'progressive metal', 'vancouver metal']}",True
2366,14052674,Johnny Mathis,2,167,40480,Wonderful Wonderful,Mr Wonderful,1272683,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/0Y5tJX1MQlPlqiwlOH1tJY'}, 'href': 'https://api.spotify.com/v1/artists/0Y5tJX1MQlPlqiwlOH1tJY', 'id': '0Y5tJX1MQlPlqiwlOH1tJY', 'name': 'Travis Scott', 'type': 'artist', 'uri': 'spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/1cZlBZwnwGPtYeRIeQcoFh'}, 'name': 'wonderful', 'uri': 'spotify:track:1cZlBZwnwGPtYeRIeQcoFh', 'genre': ['pop', 'pop rap', 'rap']}",True
2367,14056641,Cartoon King,12,152,1011758,Bright And Breezy - Lighthearted Cartoon Dance,Toon Zone (Music from Cartoon Movies),1272953,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/6p6YfX5quPpprG10ASlBGc'}, 'href': 'https://api.spotify.com/v1/artists/6p6YfX5quPpprG10ASlBGc', 'id': '6p6YfX5quPpprG10ASlBGc', 'name': 'Cartoon King', 'type': 'artist', 'uri': 'spotify:artist:6p6YfX5quPpprG10ASlBGc'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/5o80etOje0bVPXaH2y7HI1'}, 'name': 'Bright and Breezy - Lighthearted Cartoon Dance', 'uri': 'spotify:track:5o80etOje0bVPXaH2y7HI1', 'genre': []}",True
2368,14059328,Tech N9ne,6,326,39786,"Worldwide Choppers (feat. Ceza, JL B.Hood, Uso, Yelawolf, Twista, Busta Rhymes, D-Loc and Twisted In",All 6's And 7's,1273222,,True
2369,14060707,Inna,6,218,143513,Love,Hot,1273293,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/4MCBfE4596Uoi2O4DtmEMz'}, 'href': 'https://api.spotify.com/v1/artists/4MCBfE4596Uoi2O4DtmEMz', 'id': '4MCBfE4596Uoi2O4DtmEMz', 'name': 'Juice WRLD', 'type': 'artist', 'uri': 'spotify:artist:4MCBfE4596Uoi2O4DtmEMz'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ'}, 'name': 'Robbery', 'uri': 'spotify:track:6Hj9jySrnFppAI0sEMCZpJ', 'genre': ['chicago rap']}",True
2370,14086110,Richard Clayderman,1,144,21509,Ballade Pour Adeline,Collection,1275466,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/0h885xmyK9xHfhyXQr37L6'}, 'href': 'https://api.spotify.com/v1/artists/0h885xmyK9xHfhyXQr37L6', 'id': '0h885xmyK9xHfhyXQr37L6', 'name': 'Richard Clayderman', 'type': 'artist', 'uri': 'spotify:artist:0h885xmyK9xHfhyXQr37L6'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/3kK2DCW85mxXaFeL0wCvRc'}, 'name': 'Ballade Pour Adeline', 'uri': 'spotify:track:3kK2DCW85mxXaFeL0wCvRc', 'genre': ['easy listening']}",True
2371,14109894,Pitbull,2,256,11439,Give Me Everything,Planet Pit (Deluxe Version),1277243,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/0TnOYISbd1XYRBk9myaseg'}, 'href': 'https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg', 'id': '0TnOYISbd1XYRBk9myaseg', 'name': 'Pitbull', 'type': 'artist', 'uri': 'spotify:artist:0TnOYISbd1XYRBk9myaseg'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/21E3waRsmPlU7jZsS13rcj'}, 'href': 'https://api.spotify.com/v1/artists/21E3waRsmPlU7jZsS13rcj', 'id': '21E3waRsmPlU7jZsS13rcj', 'name': 'Ne-Yo', 'type': 'artist', 'uri': 'spotify:artist:21E3waRsmPlU7jZsS13rcj'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4D75GcNG95ebPtNvoNVXhz'}, 'href': 'https://api.spotify.com/v1/artists/4D75GcNG95ebPtNvoNVXhz', 'id': '4D75GcNG95ebPtNvoNVXhz', 'name': 'Afrojack', 'type': 'artist', 'uri': 'spotify:artist:4D75GcNG95ebPtNvoNVXhz'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1ruutHJcECI7cos2n5TqpO'}, 'href': 'https://api.spotify.com/v1/artists/1ruutHJcECI7cos2n5TqpO', 'id': '1ruutHJcECI7cos2n5TqpO', 'name': 'Nayer', 'type': 'artist', 'uri': 'spotify:artist:1ruutHJcECI7cos2n5TqpO'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/4QNpBfC0zvjKqPJcyqBy9W'}, 'name': 'Give Me Everything', 'uri': 'spotify:track:4QNpBfC0zvjKqPJcyqBy9W', 'genre': ['dance pop', 'latin', 'miami hip hop', 'pop', 'pop rap']}",True
2372,14109897,Pitbull,4,234,11439,Hey Baby (Drop It To The Floor),Planet Pit (Deluxe Version),1277243,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/0TnOYISbd1XYRBk9myaseg'}, 'href': 'https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg', 'id': '0TnOYISbd1XYRBk9myaseg', 'name': 'Pitbull', 'type': 'artist', 'uri': 'spotify:artist:0TnOYISbd1XYRBk9myaseg'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3aQeKQSyrW4qWr35idm0cy'}, 'href': 'https://api.spotify.com/v1/artists/3aQeKQSyrW4qWr35idm0cy', 'id': '3aQeKQSyrW4qWr35idm0cy', 'name': 'T-Pain', 'type': 'artist', 'uri': 'spotify:artist:3aQeKQSyrW4qWr35idm0cy'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/3rfhI32Il2hVRKDkuGeeen'}, 'name': 'Hey Baby (Drop It to the Floor)', 'uri': 'spotify:track:3rfhI32Il2hVRKDkuGeeen', 'genre': ['dance pop', 'latin', 'miami hip hop', 'pop', 'pop rap']}",True
2373,14109898,Pitbull,5,180,11439,Pause,Planet Pit (Deluxe Version),1277243,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/6DnF6PBcTSsEZuEjXpK0gX'}, 'href': 'https://api.spotify.com/v1/artists/6DnF6PBcTSsEZuEjXpK0gX', 'id': '6DnF6PBcTSsEZuEjXpK0gX', 'name': 'Harris Cole', 'type': 'artist', 'uri': 'spotify:artist:6DnF6PBcTSsEZuEjXpK0gX'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/5Y69oMuGeIxfP4tIcCv6EO'}, 'name': ""Louie's Lullaby"", 'uri': 'spotify:track:5Y69oMuGeIxfP4tIcCv6EO', 'genre': ['chillhop', 'lo-fi beats']}",True
2374,14109903,Pitbull,8,229,11439,International Love,Planet Pit (Deluxe Version),1277243,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/0TnOYISbd1XYRBk9myaseg'}, 'href': 'https://api.spotify.com/v1/artists/0TnOYISbd1XYRBk9myaseg', 'id': '0TnOYISbd1XYRBk9myaseg', 'name': 'Pitbull', 'type': 'artist', 'uri': 'spotify:artist:0TnOYISbd1XYRBk9myaseg'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/7bXgB6jMjp9ATFy66eO08Z'}, 'href': 'https://api.spotify.com/v1/artists/7bXgB6jMjp9ATFy66eO08Z', 'id': '7bXgB6jMjp9ATFy66eO08Z', 'name': 'Chris Brown', 'type': 'artist', 'uri': 'spotify:artist:7bXgB6jMjp9ATFy66eO08Z'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/62zFEHfAYl5kdHYOivj4BC'}, 'name': 'International Love', 'uri': 'spotify:track:62zFEHfAYl5kdHYOivj4BC', 'genre': ['dance pop', 'latin', 'miami hip hop', 'pop', 'pop rap']}",True
2375,14109954,Sudesh Bhosle,8,192,245486,Musafir Hoon Yaaron,An Era In An Evening,1277273,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/7GNoTWm5VObvMUeS0Wkueu'}, 'href': 'https://api.spotify.com/v1/artists/7GNoTWm5VObvMUeS0Wkueu', 'id': '7GNoTWm5VObvMUeS0Wkueu', 'name': 'Sudesh Bhosle', 'type': 'artist', 'uri': 'spotify:artist:7GNoTWm5VObvMUeS0Wkueu'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/4WTaA8dGAwFvZsQT83jIRn'}, 'name': 'Musafir Hoon Yaaron', 'uri': 'spotify:track:4WTaA8dGAwFvZsQT83jIRn', 'genre': ['filmi']}",True
2376,14124892,Antonio Vivaldi,3,325,40670,Antonio Vivaldi The Four Seasons - Autumn,Vivaldi Four Saesons and Other Classical Music Favorites - Best Relaxing Classical Music Online,1279167,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/2QOIawHpSlOwXDvSqQ9YJR'}, 'href': 'https://api.spotify.com/v1/artists/2QOIawHpSlOwXDvSqQ9YJR', 'id': '2QOIawHpSlOwXDvSqQ9YJR', 'name': 'Antonio Vivaldi', 'type': 'artist', 'uri': 'spotify:artist:2QOIawHpSlOwXDvSqQ9YJR'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/7qJsLLT3iv2Uc0XbpnmEKz'}, 'href': 'https://api.spotify.com/v1/artists/7qJsLLT3iv2Uc0XbpnmEKz', 'id': '7qJsLLT3iv2Uc0XbpnmEKz', 'name': 'Adrian Chandler', 'type': 'artist', 'uri': 'spotify:artist:7qJsLLT3iv2Uc0XbpnmEKz'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/15PIcAgtP1zCipRK3sniUN'}, 'href': 'https://api.spotify.com/v1/artists/15PIcAgtP1zCipRK3sniUN', 'id': '15PIcAgtP1zCipRK3sniUN', 'name': 'La Serenissima', 'type': 'artist', 'uri': 'spotify:artist:15PIcAgtP1zCipRK3sniUN'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/2cahuJO249bWzvpiHzgF2z'}, 'name': 'The Four Seasons - Autumn in F Major, RV. 293: I. Allegro – Larghetto – Allegro assai/molto', 'uri': 'spotify:track:2cahuJO249bWzvpiHzgF2z', 'genre': ['baroque', 'classical', 'early music', 'italian baroque']}",True
2377,14124990,Antonio Vivaldi,17,236,40670,Antonio Vivaldi The Four Seasons - Winter,Vivaldi Four Saesons and Other Classical Music Favorites - Best Relaxing Classical Music Online,1279167,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/2QOIawHpSlOwXDvSqQ9YJR'}, 'href': 'https://api.spotify.com/v1/artists/2QOIawHpSlOwXDvSqQ9YJR', 'id': '2QOIawHpSlOwXDvSqQ9YJR', 'name': 'Antonio Vivaldi', 'type': 'artist', 'uri': 'spotify:artist:2QOIawHpSlOwXDvSqQ9YJR'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3Ka1nDpDzxDveEqUPzIeom'}, 'href': 'https://api.spotify.com/v1/artists/3Ka1nDpDzxDveEqUPzIeom', 'id': '3Ka1nDpDzxDveEqUPzIeom', 'name': 'Joshua Bell', 'type': 'artist', 'uri': 'spotify:artist:3Ka1nDpDzxDveEqUPzIeom'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/77CaCn32H4mOMQA7UElzfF'}, 'href': 'https://api.spotify.com/v1/artists/77CaCn32H4mOMQA7UElzfF', 'id': '77CaCn32H4mOMQA7UElzfF', 'name': 'Academy of St. Martin in the Fields', 'type': 'artist', 'uri': 'spotify:artist:77CaCn32H4mOMQA7UElzfF'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/4qyAb6BDyE0AZmZUltElKb'}, 'name': 'The Four Seasons - Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": I. Allegro non molto', 'uri': 'spotify:track:4qyAb6BDyE0AZmZUltElKb', 'genre': ['baroque', 'classical', 'early music', 'italian baroque']}",True
2378,14132801,Hintergrundmusik Akademie,29,203,1015631,Beethoven Moonlight Sonata - Beethoven Music,Hintergrundmusik - Romantik Musik,1279747,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/2wOqMjp9TyABvtHdOSOTUS'}, 'href': 'https://api.spotify.com/v1/artists/2wOqMjp9TyABvtHdOSOTUS', 'id': '2wOqMjp9TyABvtHdOSOTUS', 'name': 'Ludwig van Beethoven', 'type': 'artist', 'uri': 'spotify:artist:2wOqMjp9TyABvtHdOSOTUS'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4LYCuV8d6rylb6zjv2k03l'}, 'href': 'https://api.spotify.com/v1/artists/4LYCuV8d6rylb6zjv2k03l', 'id': '4LYCuV8d6rylb6zjv2k03l', 'name': 'Paul Lewis', 'type': 'artist', 'uri': 'spotify:artist:4LYCuV8d6rylb6zjv2k03l'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/3DNRdudZ2SstnDCVKFdXxG'}, 'name': 'Sonata No. 14 ""Moonlight"" in C-Sharp Minor"", Op. 27 No. 2: I. Adagio sostenuto', 'uri': 'spotify:track:3DNRdudZ2SstnDCVKFdXxG', 'genre': ['classical', 'classical era', 'early romantic era']}",True
2379,14147125,Chita MILK and Chita Musume,9,237,1016648,Dream not equal Goal,All About Chita MILK and Chita Musume,1280965,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/3j9sJZVUlXlh5NF1XgxiCs'}, 'href': 'https://api.spotify.com/v1/artists/3j9sJZVUlXlh5NF1XgxiCs', 'id': '3j9sJZVUlXlh5NF1XgxiCs', 'name': 'Chita Maiko (Hisayo Nojima )', 'type': 'artist', 'uri': 'spotify:artist:3j9sJZVUlXlh5NF1XgxiCs'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/2FlxcPX8QuCnzeqktVeb4G'}, 'name': 'Dream not equal Goal', 'uri': 'spotify:track:2FlxcPX8QuCnzeqktVeb4G', 'genre': []}",True
2380,14148828,Fontána,11,233,1016752,Riana,Lovely Tunes - Modern Instrumental Melodies,1281126,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/6Skl2RueCJYKBBm1Yr6BBQ'}, 'href': 'https://api.spotify.com/v1/artists/6Skl2RueCJYKBBm1Yr6BBQ', 'id': '6Skl2RueCJYKBBm1Yr6BBQ', 'name': 'Riana Nel', 'type': 'artist', 'uri': 'spotify:artist:6Skl2RueCJYKBBm1Yr6BBQ'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/5d7jD919TXZ5WUVibnlDea'}, 'name': 'Lord You Know', 'uri': 'spotify:track:5d7jD919TXZ5WUVibnlDea', 'genre': ['afrikaans']}",True
2381,14171074,Massage Music,14,220,602430,Satie - Gymnopedie n.1,Massage Music,1283030,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/5jZr78n15Pbv8SsoK1MV8N'}, 'href': 'https://api.spotify.com/v1/artists/5jZr78n15Pbv8SsoK1MV8N', 'id': '5jZr78n15Pbv8SsoK1MV8N', 'name': 'Sweet Baby Sleep', 'type': 'artist', 'uri': 'spotify:artist:5jZr78n15Pbv8SsoK1MV8N'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/1qMee6dpfQRvkjLApepheC'}, 'name': 'Satie - Gymnopedie n.1', 'uri': 'spotify:track:1qMee6dpfQRvkjLApepheC', 'genre': ['sleep']}",True
2382,14171115,Relaxing Music,3,201,540619,Relax,Relaxing Music,1283031,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/4DZJCpvGQbzpA0gmEZ40s3'}, 'href': 'https://api.spotify.com/v1/artists/4DZJCpvGQbzpA0gmEZ40s3', 'id': '4DZJCpvGQbzpA0gmEZ40s3', 'name': 'White Noise For Baby Sleep', 'type': 'artist', 'uri': 'spotify:artist:4DZJCpvGQbzpA0gmEZ40s3'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/6dgbDugNuZKnAbEyxYwwYQ'}, 'name': 'Ocean Waves Relax', 'uri': 'spotify:track:6dgbDugNuZKnAbEyxYwwYQ', 'genre': ['sleep']}",True
2383,14171119,Relaxing Music,7,179,540619,Feng Shui Easy Listening Music,Relaxing Music,1283031,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/3VyVYfzBLfYXHxAnHcUsFj'}, 'href': 'https://api.spotify.com/v1/artists/3VyVYfzBLfYXHxAnHcUsFj', 'id': '3VyVYfzBLfYXHxAnHcUsFj', 'name': 'Relax Mood', 'type': 'artist', 'uri': 'spotify:artist:3VyVYfzBLfYXHxAnHcUsFj'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/0cP24xzYCRwVrBb93zAIPh'}, 'name': 'Feng Shui', 'uri': 'spotify:track:0cP24xzYCRwVrBb93zAIPh', 'genre': []}",True
